OBJECTID,HUC_12,Pct_Land,Percent nonbuffered agriculture,Percent of agriculture that is buffered,Average width of stream buffers downstream from agriculture (meters),Net agricultural phosphorus balance (kg P/ha/yr),Crop phosphorus removal (kg P/ha/yr),Phosphorus fertilizer application (kg P/ha/yr),Phosphorus application as manure (kg P/ha/yr),WSfrq,Candidate Ecological Restoration Areas per square kilometer,Population [12-digit HUC],Pct ag on slope >= 3%,Percent pasture on slopes >= 3%,Percent cropland on slopes >= 3%,Pct ag on slope >= 9%,Percent pasture on slopes >= 9%,Percent cropland on slopes >= 9%,Dissolved nutrients in surface runoff from agricultural fields (tons) Nitrogen,Dissolved nitrogen in non-tile drain subsurface flow from agricultural fields (tons),Dissolved nutrients in tile drain subsurface flow from agricultural fields (tons) Nitrogen,Nutrients attached to eroding surface soil from agricultural fields (tons) Nitrogen,Dissolved nutrients in leachate from agricultural fields (tons) Nitrogen,Dissolved nutrients in surface runoff from agricultural fields (tons) Phosphorus,Nutrients attached to eroding surface soil from agricultural fields (tons) Phosphorus,Dissolved nutrients in tile drain subsurface flow from agricultural fields (tons) Phosphorus,Dissolved nutrients in leachate from agricultural fields (tons) Phosphorus,Subsurface water flow through agricultural tile drainage systems (mm),Non-tile drainage system subsurface water flow from agricultural lands (mm),Percolation from agricultural lands (mm),Surface runoff from agricultural land (mm),Surface sediment erosion from agricultural lands (tons),Thermo_Plants,FWWGYR,FWCGYR,Thermoelectric water use (million gallons/day) Withdrawal,Thermoelectric water use (million gallons/day) Consumption,Industrial water use (gallons/day),Industrial water use (million gallons/day),Count of Industrial Facilities,Rd Buffer Area,Population near major roadway with little to no tree buffer,Roads near streams (km/km),Road Density (km/km2),Roads Crossing Streams - Count,Roads Crossing Streams - Count per Km of Stream,Percent tree canopy,Percent tree canopy in stream buffers,Total permitted discharges - pounds per year,Total permitted discharges - toxic-weighted pound-equivalents,Permitted metals discharges - pounds per year,Permitted metals discharges - toxic-weighted pound-equivalents,Permitted priority pollutant discharges - pounds per year,Permitted priority pollutant discharges - toxic-weighted pound-equivalents,Permitted solids discharges (total pounds per year),Permitted organic enrichment discharges (total pounds per year),Permitted nitrogen discharges - total pounds per year,Permitted nitrogen discharges - pounds per year from publicly-owned treatment works,Permitted phosphorus discharges - total pounds per year,Permitted phosphorus discharges - pounds per year from publicly-owned treatment works,Permitted nitrogen discharges - pounds per year from non publicly-owned treatment works,Permitted phosphorus discharges - pounds per year from non-publicly-owned treatment works,Permitted pathogen indicator discharges (colony-forming units / 100 ml)  - average,Permitted pathogen indicator discharges (colony-forming units / 100 ml)  - maximum,Wastewater flow discharges - daily average (mgd),Wastewater flow discharges - annual total (mgy),Number of combined sewer overflow events,Number of farmers markets [12-digit HUC],Percentage of land area in estimated floodplains classified as natural,Percentage of land area in estimated floodplains classified as forest,Percentage of land area in estimated floodplains classified as shrubland,Percentage of land area in estimated floodplains classified as wetland,Percentage of land area in estimated floodplains classified as developed,fp_pdevl,fp_pdevm,fp_pdevh,Percentage of land area in estimated floodplains classified as agriculture,fp_pagp,Percentage of land area in estimated floodplains classified as agriculture - cropland,Area of estimated floodplain classified as land (m2),Area in square meters of estimated floodplain classified as water,Percentage of area that is both land and floodplain,Number of vulnerable native aquatic species based on IUCN range,Native aquatic species rarity index,Native aquatic species vulnerability index,Native aquatic species richness,Non-native aquatic species richness - animals,Non-native aquatic species richness - plants,Non-native aquatic species richness - plants and animals,Percentage of land area in estimated floodplains classified as rangeland,Nitrate violation index - Groundwater,Nitrate violation index - Surface water,Shape__Area,Shape__Length
35534,100800050403,100,0.009017306,68.8888888888889,71.4,0.0256297677788378,0.0339178063062378,0.0570592750404772,0.00250594511431937,3,0.02147053,0.672612348093,0.09468172,0.07793529,0.01674643,0.0006440933,0,0.0006440933,0.00329479657023,8.87398979323e-7,0,0.000196454909331,0.000507868631709,0.0000158520899924,0,0,0.0127800203816,0,0,36.0985348965,2.81801739165,0.0000494313659613,0,0,0,0,0,0,0,0,1904400,0.00849952597673,0.021495645311,0.302006463276,11,0.171356953466,0.0000708502676207836,0.0007949700079497,,,,,,,,,,,,,,,,,,,,0,98.21981,0,81.87135,15.58308,1.780186,0.01719986,0,0,0,2.906777,0,10465200,0,7.48978056356868,0,0,0,36,0,0,0,82.46474,0.4088,0.479875,262920622.136719,81071.3190621698
35535,100800050404,98.2183359830419,0.04454627,82.5,167.929166666667,0.0235172764543104,0.0311221870799064,0.0523489432791504,0.00229939672264363,9,0.1059826,248.397806682,0.08309143,0.08309143,0,0.007553766,0.007553766,0,0.0145639005392,0.0000934437125903,0,0.00064648929446,0.0114570299594,0.00404558278156,0.0000311085656011,0,0.119867290133,0,0.000520764067765,84.4302153085,6.65720972187,0.000145506989955,0,0,0,0,0,4680.2259887,0.0046802259887,1,2687400,51.3431913546,0.0083366230802,0.594376382568,5,0.0865994799554,0.0103240546161887,0.0396783961574606,1412.34015964,0.23195811993,0,0,0,0,470.1760308,391.94466822,208.971279216,208.971279216,0,0,0,0,8,10,0.0136333333333,4.996,0,0,99.50675,0,71.23899,21.35056,0.4932472,0.2861572,0.03576965,0.01192321,0,2.181948,0,7663500,1397700,9.02441630649507,0,0,0,36,0,0,0,75.07927,0.419555555555556,0.474211111111111,159971759.175781,75947.6240960445
35536,100800050501,75.890117509482,0.3594921,77.1010962241169,181.870077141697,0.143271065697306,0.189601415726516,0.318381798151124,0.0140082980932796,7,0.04024571,28.6231934208,0.3381649,0.1309025,0.2072624,0.09135907,0.0170446,0.07431447,0.30450363274,0.00141455882658,0,0.0579363055865,0.457479987764,0.0851609314301,0.00640554023724,0,2.58868639557,0,0.0175456903114,94.5205344928,6.45743707873,0.00539065029781,0,0,0,0,0,4680.2259887,0.0046802259887,1,2275200,21.9544868147,0.043651397096,0.465022545166,16,0.149371366808,2.02334223982422,2.54827802128992,,,,,,,,,,,,,,,,,,,,0,98.99329,0.007457122,66.33109,12.10291,0.7084265,0.2823036,0.01613163,0,0.2982849,1.105017,0.1640567,12069000,40855500,6.93893595178436,0,0,0,36,1,0,1,84.3475,0.366036,0.389234,329260536.421875,167513.01366859
35537,100800050502,94.4137892595379,0.0763062,56.9105691056911,112.520325203252,0.000583558622381173,0.000772267173587209,0.00129862375604344,0.0000570573206629869,0,0,6.65485677653,0.007379094,0.004427456,0.002951637,0.005903275,0.004427456,0.001475819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636300,5.77014187993,0.0178046065932,0.305056081143,8,0.159595722415,1.73274874416145,2.74745154343144,,,,,,,,,,,,,,,,,,,,0,99.56202,0.3328662,51.85704,4.117029,0.4029432,0.6870938,0.0185701,0,0.03503854,0.07428041,0,5137200,3314700,7.95550553903879,0,0,0,39,2,0,2,90.76734,0.401036666666667,0.386063333333333,122253987.664063,69828.599763316
35538,100800050503,100,0.0191135,63.1578947368421,229.40350877193,0,0,0,0,0,0,1.7646055744,0.001820333,0,0.001820333,0.001820333,0,0.001820333,0.101086807774,0.00327165821148,0,0.00960760526058,0.0944847969333,0.0539437061422,0.00162997526839,0,1.22003341108,0,0.00688413559327,35.2937403774,3.10720639951,0.000311169771619,0,0,0,0,0,0,0,0,0,0,0.0192836410651,0.123762688841,2,0.0236828716223,0.379630472376445,0.54207147814018,,,,,,,,,,,,,,,,,,,,0,100,0.0773156,89.50054,0.510283,0,0,0,0,0,0,0,5820300,0,5.88594117815543,0,0,0,36,0,0,0,95.37653,0.389489655172414,0.432651724137931,187718797.308594,85507.8978004931
35539,100800050504,100,0.1478617,70.2083333333333,79.9020833333333,0.00346289337053479,0.00458270818582813,0.00770988702280999,0.000338583665610336,0,0,1.86471600282,0.03722392,0.02067996,0.01654397,0.007237985,0.007237985,0,0.172157071777,0.00340697117302,0,0.00519010803184,0.105070697596,0.0803532569033,0.000736354045746,0,1.55636711174,0,0.010830777523,56.2523154595,5.44831250707,0.000540039440497,0,0,0,0,0,0,0,0,0,0,0.00519049978976,0.164218607977,3,0.0395294634055,0.314666225494251,0.508156529938708,,,,,,,,,,,,,,,,,,,,0,99.42382,0,59.3241,3.313019,0,0,0,0,0.5761773,0.2105263,0.09972299,8122500,0,9.33226981218599,0,0,0,36,0,0,0,86.80332,0.397039583333333,0.457066666666667,165049745.640625,68008.7707960055
35540,100800050505,99.9266398158803,1.620665,57.8089887640449,181.003370786517,0.341636597227655,0.452113496769858,0.761985426218174,0.0334034459103537,3,0.023974,10.3195704096,1.678447,0.7449366,0.9335099,0.0316688,0.0237516,0.0079172,0.466018188551,0.0182012545417,0,0.0603862720644,0.516028085536,0.265274718321,0.0104525049371,0,6.37560285661,0,0.0330233198934,168.260504233,14.0989479522,0.00141997018718,0,0,0,0,0,0,0,0,0,0,0.0129041000915,0.247996548383,5,0.0648186436567,0.0561101474726683,0.0398465633317676,,,,,,,,,,,,,,,,,,,,0,99.92165,0,79.16953,2.115366,0,0,0,0,0.07834688,0,0.06855352,9189900,2700,7.3439563214538,0,0,0,36,0,0,0,92.13593,0.401102941176471,0.461207352941176,236995106.710938,114074.356858299
35541,100800050506,99.9942154497075,0.07107145,68.3823529411765,449.261029411765,0.00830647953254132,0.0109925913610537,0.0184856850890024,0.000812164276375258,0,0,0.0104812152349,0.1190033,0.1024751,0.01652824,0.02809801,0.01156977,0.01652824,0.35331454317,0.00497184146055,0,0.0347306814197,0.318971473545,0.133317660209,0.0040212802871,0,2.97706458456,0,0.0210587769864,110.820796379,9.33063439218,0.00323514277858,0,0,0,0,0,0,0,0,0,0,0.0188351981462,0.302204707897,12,0.142153416798,0.258519816216574,0.175170779311306,,,,,,,,,,,,,,,,,,,,0,99.86911,0,44.73167,11.4856,0,0,0,0,0.1308901,0.08185316,0,11001600,0,10.101301328452,0,0,0,36,0,0,0,76.58704,0.462976923076923,0.593438461538462,206469103.417969,73161.2080194169
35542,100800050507,87.4462754663473,0.1331368,80.3048065650645,290.840562719812,0.00430494459051835,0.0056970581255461,0.0130116947843957,0.000420915045236286,2,0.01632552,3.64542302594,0.04452435,0.01008098,0.03444336,0.0184818,0.005040492,0.01344131,0.719734113074,0.00145665634673,0,0.174105118901,1.0933304176,0.135986749952,0.0189657871817,0,5.13296020441,0,0.0378808710072,205.901322722,11.0629888097,0.0157193395248,0,0,0,0,0,0,0,0,0,0,0.0150489334031,0.334901740077,9,0.115799330142,0.504533053864324,0.49645685702376,,,,,,,,,,,,,,,,,,,,0,99.95234,0,54.94655,10.60802,0,0,0,0,0.0476612,0.01479728,0.04085245,13218300,14222700,10.789780011651,0,0,0,36,0,0,0,83.26411,0.528138461538462,0.5947,232076404.730469,75296.228635252
35549,100800050606,100,5.618605,50.262158741638,182.552883746158,1.22058687400719,1.615294743587,2.72044215422418,0.119342622996616,6,0.0453912,24.0230653837,4.286969,3.03839,1.248579,0.03472057,0.02314704,0.01157352,0.464727902194,0.0368488500147,0,0.162217077877,1.04417614117,0.345925475581,0.0291208099884,0,11.072152845,0,0.0396967577329,194.265749109,10.5871520632,0.00111272758192,0,0,0,0,0,4680.2259887,0.0046802259887,1,0,0,0.00668566748435,0.456112760411,5,0.0734600077658,0.202141782458625,1.20093046649063,,,,,,,,,,,,,,,,,,,,0,94.90626,0.1447477,53.59112,38.38572,0.2067825,0.110284,0.02067825,0,4.886959,4.370003,1.330301,13057200,0,9.87803262653309,0,0,0,36,0,0,0,56.29997,0.402713513513514,0.549202702702703,250135636.8125,106854.527206362
35550,100800050607,97.8794900291472,6.622823,65.5159994459066,149.018312785704,2.06973025996128,2.73903028186974,4.60141039312585,0.202367437647697,13,0.07571822,50.3549106525,3.509683,2.317473,1.19221,0.06587686,0.02624363,0.03963323,1.23676894937,0.0231618941125,0,0.171506846111,1.50548266755,0.496873750917,0.0166402751376,0,12.7791987494,0,0.0722310187474,380.621865772,30.7378913166,0.00961105859209,0,0,0,0,0,4680.2259887,0.0046802259887,1,0,0,0.0154837099196,0.706578763991,5,0.0816976504971,0.148583579267607,1.46374690385048,,,,,,,,,,,,,,,,,,,,0,96.65558,0.01882412,39.95733,49.25645,0.5333501,0.1197454,0,0,2.811069,3.107078,1.462007,14343300,2679300,8.35422497913941,0,0,0,36,2,1,3,46.89716,0.439839024390244,0.491641463414634,324187134.804688,108293.95351291
35551,100800060101,100,0.03139334,74.8837209302326,50.7302325581395,0,0,0,0,0,0,1.17266714224,0.03313741,0.01162716,0.02151025,0.009883089,0.005232223,0.004650865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112889831535,0.460238840815,29,0.344870118713,0.708477946177861,1.11834816182642,,,,,,,,,,,,,,,,,,,,0,97.84573,4.551772,84.29465,4.482279,0,0,0,0,2.154274,0.3127172,0,2590200,0,1.67309467222597,0,0,0,30,0,0,0,88.81168,0.3887,0.43904,293014137.929688,81983.5014817453
35552,100800060102,100,0.8282095,33.0538922155689,23.3161676646707,0.0221653379074638,0.0357049276826435,0.0505008709447652,0.00738286221888783,0,0,12.6482965444,0.4911475,0.4155864,0.07556115,0.1044522,0.0681532,0.03629899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439717568044,0.273218777939,6,0.119917278374,2.22690569671828,2.12328005559416,,,,,,,,,,,,,,,,,,,,0,73.73556,1.309371,51.57895,19.25546,0,0,0,0,26.26444,11.83569,0.05134788,3505500,0,2.88553982878008,0,0,0,30,0,0,0,53.17073,0.391993333333333,0.42929,229981568.308594,83649.2241954329
35553,100800060103,99.9887684618408,1.114855,30.9164733178654,31.1716937354988,0.00352750176689374,0.00466820935354721,0.00784757903275035,0.000344900737875555,0,0,10.8530646067,0.294861,0.1778527,0.1170083,0.0617804,0.0196574,0.042123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641700,0.0553234872204,0.0701155650735,0.549023373381,24,0.365029352427,0.695110537054716,0.555847750865052,,,,,,,,,,,,,,,,,,,,0,85.42889,0.2695418,75.17045,7.404471,0.5390835,0,0,0,14.03203,1.080222,0,5676300,0,5.90260498607032,0,0,0,32,0,0,0,77.75488,0.399505882352941,0.432564705882353,182275917.496094,84464.6058650489
35554,100800060104,99.9135411406449,0.5057732,71.6309012875536,89.8824034334764,0.0900123820096535,0.11912017949251,0.200460426212142,0.00880094157979795,1,0.008501072,42.916652094,0.3553241,0.2779799,0.07734426,0.007657847,0.006892063,0.0007657848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162600,15.7958065147,0.0277930020946,0.409432798829,11,0.146961229187,0.183819082397434,0.458215336776056,,,,,,,,,,,,,,,,,,,,0,89.46339,0.04119889,63.0034,25.7802,1.905449,0.4029758,0.02066543,0,8.631167,4.887373,0.04119889,8738100,58500,7.42832226428601,0,0,0,32,0,0,0,63.61108,0.399409523809524,0.46922380952381,222127857.625,97318.054162465
35555,100800060105,99.9918208214622,0,,,0,0,0,0,0,0,4.0873091506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226881993184,0.52036199296,8,0.185920150995,0.534988682538384,0.467635259676895,23734.222895,88.1684544679,82.7060375166,30.1068557539,16.3056840503,1.14139788352,0,22628.5434768,0,0,0,0,0,0,0,0,0.201666666667,73.58,0,0,99.15005,0,97.80974,0.09807126,0.849951,0,0,0,0,0,0,5506200,15300,8.34132167388037,0,0,0,32,0,0,0,98.51259,0.407886111111111,0.485311111111111,124599049.589844,64208.0468476481
35556,100800060201,99.9740500142725,0.007787016,25,7.25,0,0,0,0,0,0,3.14463345498,0.001730448,0.001730448,0,0.001730448,0.001730448,0,0.000505105224244,0.0000938658915042,0,0.0000819266614282,0.0000573475884323,0.0000813668955039,8.64249476392e-7,0,0.000334382084136,0,0.165643202741,0.742638149114,0.573904779892,0.0000993581953037,0,0,0,0,0,0,0,0,738900,0.019011920599,0.00841367141755,0.18062029788,5,0.0757456677169,0.0220661378636242,0.00400815695098798,,,,,,,,,,,,,,,,,,,,0,99.74587,0,86.4549,1.181703,0.2414231,0,0,0,0.01270648,0.01274697,0,7083000,0,6.80784090640938,0,0,0,30,0,0,0,98.56417,0.377655172413793,0.401068965517241,195894883.960938,100531.460087768
35557,100800060202,99.9892160034509,0.01887199,30,7.8,0,0,0,0,0,0,0.179149704602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880900,0.00612188085142,0.0234419823103,0.420867970563,8,0.149925421656,0.142106114526043,0.0355054302422723,,,,,,,,,,,,,,,,,,,,0,98.8456,0,57.77778,2.626263,1.154401,0,0,0,0,0,0,3118500,0,4.67092118546576,0,0,0,30,0,0,0,96.21934,0.398778571428571,0.40485,125905631.90625,76587.1229434557
35558,100800060203,99.9453961456103,0.01606271,48.2758620689655,69.9655172413793,0,0,0,0,0,0,2.41545751225,0.004284995,0.002142498,0.002142498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147748992083,0.0853627293743,1,0.0159794717031,0.00368458259248945,0.00596231814929645,,,,,,,,,,,,,,,,,,,,0,100,0,98.38918,0.4671392,0,0,0,0,0,0.04848877,0,5587200,18900,6.6467375713343,0,0,0,29,0,0,0,99.53286,0.436885714285714,0.493757142857143,158228245.355469,84327.6538983778
35559,100800060204,99.990752585423,0.05086078,52.1739130434783,18.5217391304348,0,0,0,0,0,0,1.88723816224,0.00924827,0.007706891,0.001541378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00891832508139,0.155817595826,5,0.0900260070324,0.236702988456144,0.22216815881666,,,,,,,,,,,,,,,,,,,,0,99.7338,0,81.33688,2.839397,0,0,0,0,0.2661934,0.2070393,0.0591541,3042900,0,5.20984463572562,0,0,0,30,0,0,0,96.89441,0.397590909090909,0.465648484848485,110177246.773438,59231.3794766775
35560,100800060205,99.9786028296137,0.004539765,53.3333333333333,200.4,0,0,0,0,0,0,0.22398849954,0.003242689,0.003242689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283772797944,0.474092019514,30,0.242504477828,0.468818487155214,0.300571428571429,1560.42147292,0.00362213145,0,0,0,0,2.89770516,0,0,0,0,0,0,0,0,0,0.000233333333333,0.0868,0,0,99.93501,0,97.9961,1.418977,0.06499133,0,0,0,0,0.02174149,0,8308800,0,5.98697576936238,0,0,0,30,0,0,0,98.5052,,,261491912.492188,82305.2529087908
35561,100800060206,99.970908449773,0.007052497,69.2307692307692,105.5,0.00110750619648878,0.00146564654739014,0.00246512741700682,0.000108286183710999,0,0,1.46242237617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833400,0.0165169101929,0.0150230313811,0.291723258427,10,0.142090764646,0.00298091508801637,0.001498239568507,119590215.187,571.078960412,0.0000264596297771,109.426444906,0,0,0,0,0,0,0,0,0,0,0,0,4.97108102919,1814.42,0,0,99.93269,0,97.39189,0.487969,0.06730607,0,0,0,0,0,0,5348700,900,5.23926961581546,0,0,0,31,0,0,0,98.8558,,,192267770.058594,71079.4367494352
35563,100800060302,99.9904201304991,0.03140068,90.0673400673401,191.961279461279,0.0530638189042436,0.0702233569571978,0.1180485980888,0.00518830365057043,0,0,7.62261191759,0.2155677,0.1889544,0.0266133,0.01543571,0.003725862,0.01170985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329903496596,0.474448170628,27,0.213508747127,0.148362614494574,0.148925175692435,,,,,,,,,,,,,,,,,,,,0,95.96974,0.1612103,52.27555,29.02406,0,0,0,0,4.030258,5.331761,0.1364087,14515200,900,8.58285893505594,0,0,0,32,0,0,0,66.73487,0.35576,0.455685,320602821.835938,158300.445820615
35564,100800060303,100,0.001082649,96,373.8,0.00997150332789704,0.0131960430299675,0.0222021972888876,0.000974961625192531,0,0,2.40814177576,0.06387632,0.05413247,0.009743845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108011671999,0.622932053133,18,0.347169488804,0.732401533031635,0.62069385270846,,,,,,,,,,,,,,,,,,,,0,99.62562,0.4926108,77.67487,14.42365,0,0,0,0,0.3743842,1.852217,0,4567500,0,5.49509098066496,0,0,0,32,0,0,0,84.11823,0.393888235294118,0.465541176470588,157815202.382813,86122.7869476492
35565,100800060304,100,0.02614721,72.7272727272727,117.318181818182,0.00425965572269598,0.00563712394822998,0.00946983525213728,0.000416486935780444,0,0,0,0.002905245,0,0.002905245,0.001452623,0,0.001452623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2202300,0,0.0577066565287,0.375574990872,10,0.235364535292,0.286006885431647,0.102175012645422,,,,,,,,,,,,,,,,,,,,0,97.30882,0,89.4371,1.614712,2.063243,0.04485311,0,0,0.6279435,0.6503701,0.02242655,4013100,0,6.47594099897419,0,0,0,32,0,0,0,95.6941,0.42426,0.49914,117410622.226563,77282.8759714208
35566,100800060401,99.9729925898418,0.005065257,98.5185185185185,203.597530864198,0.00600910324961648,0.00795229991365604,0.0133711562170359,0.000587538797064351,0,0,3.35693634434,0.03123575,0.02870313,0.002532629,0.0008442096,0,0.0008442096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122052220984,0.219665596561,4,0.0641487926686,0.0666267064018033,0.0797722541937064,,,,,,,,,,,,,,,,,,,,0,98.66653,0,73.97274,20.86132,0.1086527,0,0,0,1.224812,0.9775847,0.4741209,9111600,31500,8.54538395791554,0,0,0,32,0,0,0,76.78783,0.393291666666667,0.482833333333333,201396072.390625,102621.227902089
35567,100800060402,100,0.002689871,0,0,0,0,0,0,3,0.04482753,0.317673364549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194157158373,0.418036613165,9,0.18398930019,0.0702863367987842,0.0410569993448351,,,,,,,,,,,,,,,,,,,,0,100,0,90.01916,3.065668,0,0,0,0,0,0,0,5166900,0,7.72064521851635,0,0,0,32,0,0,0,94.47832,0.383906666666667,0.54864,126621674.992188,57126.760260677
35568,100800060403,100,0.000879817,90,196.3,0,0,0,0,0,0,3.37305003933,0,0,0,0,0,0,0.0105407133386,0.00000283896685534,0,0.000628498554939,0.00162477334985,0.0000507140070305,0,0,0.0408858417908,0,0,115.486434496,9.01540136858,0.00015814082825,0,0,0,0,0,0,0,0,0,0,0.0251049541975,0.284680570535,14,0.204817088202,0.00818229808199894,0.0227996525767226,,,,,,,,,,,,,,,,,,,,0,100,0,60.92701,38.1886,0,0,0,0,0,0,0,8446500,0,8.25741464819754,0,0,0,31,0,0,0,61.73681,0.37668,0.53684,193048446.675781,77445.5154700705
35569,100800060404,100,0.0628589,79.9582463465553,162.116910229645,0.0131624413755566,0.0174188522091082,0.029302014425596,0.00128695491672874,0,0,3.30333614323,0.08970489,0.02750077,0.06220412,0.00130956,0.00130956,0,0.00133416740083,3.59335930004e-7,0,0.0000795508099436,0.000205652081361,0.00000641901290474,0,0,0.00517503469836,0,0,14.6174391802,1.14110442291,0.0000200163244188,0,0,0,0,0,0,0,0,0,0,0.0616374027591,0.39862115353,10,0.106808144325,1.10963415991671,1.78226468174892,,,,,,,,,,,,,,,,,,,,0,98.43317,0.7954683,85.38026,7.219477,0,0,0,0,1.566831,0.373629,0.3856816,7467300,0,5.43243661696893,0,0,0,32,0,0,0,89.26118,0.381495454545455,0.582959090909091,260360911.699219,92490.8607518923
35570,100800060405,98.3334140787752,0.03909304,79.3696275071633,1748.04297994269,0.00293045813701858,0.00387809645165821,0.00652371543322502,0.000286524923461953,8,0.04785362,447.293503691,0.01149595,0.001094853,0.0104011,0.003284558,0,0.003284558,0.00904549048083,0.0000476276527016,0,0.000427329299628,0.006044684533,0.00205040817161,0.0000157039911719,0,0.0670791465914,0,0.000262888184165,61.1752681378,4.80904063108,0.0000988603630565,0,0,0,0,0,0,0,0,1738800,92.1933369922,0.0536932872094,0.678000873403,24,0.272607769531,0.231898468615635,0.476463986267908,,,,,,,,,,,,,,,,,,,,0,97.30556,0.2351171,48.84793,22.26559,2.652121,1.908908,0.310975,0.04784231,0.04232107,0.09090039,0.01880937,19139400,2458800,11.448620123347,0,0,0,32,0,0,0,66.94724,0.376591666666667,0.473333333333333,315773074.132813,135100.06606563
35571,100800060406,99.9114456497675,0.02556324,82.1428571428571,100.857142857143,0,0,0,0,2,0.03784044,4.31869519998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167400,2.50356026961,0.104069626476,0.560403137796,19,0.450355570654,1.72065847833504,2.76502639196322,,,,,,,,,,,,,,,,,,,,0,99.52631,0,73.74719,6.158065,0.4736973,0.1231527,0.04926108,0,0,0,0,3609900,90900,6.8300109924387,0,0,0,32,0,0,0,92.42085,0.379328,0.544284,99999873.96875,73066.3240928175
36075,100902010103,100,0.02452717,68.2352941176471,95.9176470588235,0,0,0,0,0,0,4.41625823889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0.0000512219630764,0.0570574264382,0.27683350941,7,0.112904710347,8.36942461074472,5.2403901319564,,,,,,,,,,,,,,,,,,,,0,100,6.222991,71.91011,0.1728608,0,0,0,0,0,0,0,1041300,0,1.05098460643682,0,0,0,31,0,0,0,93.60415,0.22501875,0.25556875,187964461.164063,82138.6842119213
36076,100902010104,100,0.02087517,88.7700534759358,159.245989304813,0,0,0,0,0,0,1.4431020531,0.002982167,0,0.002982167,0.002982167,0,0.002982167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990800,0.0260487203523,0.0564004711849,0.547703912513,17,0.213530885687,1.17153422533251,0.292342280964709,,,,,,,,,,,,,,,,,,,,0,97.05015,0.04214075,25.53729,0,2.949852,0,0,0,0,0,0,2135700,0,2.35902846063047,0,0,0,31,0,0,0,97.008,0.262093103448276,0.278441379310345,171431845.457031,70180.5077425439
36077,100902010105,100,0.261348,69.7383390216155,122.773037542662,0,0,0,0,0,0,1.15739752431,0.003930045,0.001473767,0.002456278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187900,0.0297499872431,0.0703946110668,0.446734259103,34,0.249704246603,1.05829239536255,1.33276255707763,,,,,,,,,,,,,,,,,,,,0,95.65556,1.128258,48.4373,7.521722,1.37466,0,0,0,2.969784,0.03890546,0,6939900,0,3.78824143461556,0,0,0,30,0,0,0,87.00558,0.342083783783784,0.327216216216216,347650799.257813,109708.362462139
36152,100902030101,99.7986620306576,0.03571658,65.5172413793103,83.8896551724138,0,0,0,0,0,0,2.99999998094,0.04936293,0.0143081,0.03505484,0.01216188,0.0007154048,0.01144648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751326088332,0.451643341468,23,0.288322869804,0.747046962590093,1.00672449079037,,,,,,,,,,,,,,,,,,,,0,98.7798,0,93.27952,3.228834,1.182654,0.05657175,0,0,0.03754459,0.1320008,0,4794300,84600,3.80319642866737,0,0,0,33,0,0,0,95.55096,0.467703846153846,0.475034615384615,234730441.601563,80231.4680963719
